Replication,K,Gini_post,Weighted_Coverage_Score,Allocation
2,25,0.1754721874885529,14033509.0,"[7, 7, 7, 7, 0, 0, 7, 7, 7, 0, 7, 6]"
2,25,0.1767696867630737,14076859.0,"[7, 7, 7, 7, 0, 7, 7, 7, 3, 7, 7, 7]"
2,25,0.17528803695243336,14027976.0,"[6, 7, 7, 7, 0, 0, 7, 7, 6, 0, 7, 7]"
2,25,0.1771850902497071,14088746.0,"[7, 7, 7, 7, 0, 7, 7, 7, 7, 7, 7, 6]"
2,25,0.1771850902497071,14088746.0,"[7, 7, 7, 7, 0, 7, 7, 7, 7, 7, 7, 6]"
2,25,0.1771850902497071,14088746.0,"[7, 7, 7, 7, 0, 7, 7, 7, 7, 7, 7, 6]"
2,25,0.1770677688498011,14084894.0,"[7, 7, 7, 7, 0, 7, 7, 7, 6, 7, 7, 6]"
2,25,0.1770677688498011,14084894.0,"[7, 7, 7, 7, 0, 7, 7, 7, 6, 7, 7, 6]"
2,25,0.1769281448391952,14081098.0,"[7, 7, 7, 7, 0, 7, 7, 7, 7, 5, 7, 6]"
2,25,0.17696166221308296,14084619.0,"[7, 7, 7, 7, 0, 7, 7, 7, 7, 5, 7, 7]"
2,25,0.17696166221308296,14084619.0,"[7, 7, 7, 7, 0, 7, 7, 7, 7, 5, 7, 7]"
2,25,0.17665653657656355,14072792.0,"[7, 7, 7, 7, 0, 6, 7, 7, 3, 7, 7, 7]"
2,25,0.1764068780355538,14065802.0,"[7, 7, 7, 7, 0, 7, 7, 7, 7, 1, 7, 6]"
2,25,0.1764068780355538,14065802.0,"[7, 7, 7, 7, 0, 7, 7, 7, 7, 1, 7, 6]"
2,25,0.17630826246711692,14065499.0,"[7, 7, 7, 7, 0, 7, 7, 7, 7, 0, 7, 7]"
2,25,0.17630826246711692,14065499.0,"[7, 7, 7, 7, 0, 7, 7, 7, 7, 0, 7, 7]"
2,25,0.17615802480134782,14058126.0,"[7, 7, 7, 7, 0, 7, 7, 7, 6, 0, 7, 6]"
2,25,0.1760781573830211,14057580.0,"[7, 7, 7, 7, 0, 6, 7, 7, 6, 0, 7, 7]"
2,25,0.17604498927216902,14054059.0,"[7, 7, 7, 7, 0, 6, 7, 7, 6, 0, 7, 6]"
2,25,0.17582755862729874,14046570.0,"[7, 7, 7, 7, 0, 7, 7, 7, 3, 0, 7, 6]"
2,25,0.17586062534308766,14050091.0,"[7, 7, 7, 7, 0, 7, 7, 7, 3, 0, 7, 7]"
2,25,0.17586062534308766,14050091.0,"[7, 7, 7, 7, 0, 7, 7, 7, 3, 0, 7, 7]"
2,25,0.17561618678949018,14038659.0,"[7, 6, 7, 7, 0, 6, 7, 7, 3, 0, 7, 6]"
2,25,0.17561618678949018,14038659.0,"[7, 6, 7, 7, 0, 6, 7, 7, 3, 0, 7, 6]"
2,25,0.17535553487531738,14029657.0,"[7, 7, 7, 7, 0, 0, 7, 7, 6, 0, 7, 6]"
2,25,0.17517494967518413,14025689.0,"[7, 7, 7, 7, 0, 1, 7, 7, 3, 0, 7, 7]"
2,25,0.17517494967518413,14025689.0,"[7, 7, 7, 7, 0, 1, 7, 7, 3, 0, 7, 7]"
2,25,0.17495850871378327,14016420.0,"[6, 7, 7, 7, 0, 0, 7, 7, 3, 0, 7, 7]"
2,25,0.1748276345326539,14009055.0,"[6, 6, 7, 7, 0, 0, 7, 7, 3, 0, 7, 6]"
2,25,0.1744927090273666,13998757.0,"[7, 3, 7, 7, 0, 1, 7, 7, 0, 0, 7, 7]"
2,25,0.1744927090273666,13998757.0,"[7, 3, 7, 7, 0, 1, 7, 7, 0, 0, 7, 7]"
2,25,0.1744602200870077,13995236.0,"[7, 3, 7, 7, 0, 1, 7, 7, 0, 0, 7, 6]"
2,25,0.17434440877199395,13991169.0,"[7, 3, 7, 7, 0, 0, 7, 7, 0, 0, 7, 6]"
2,25,0.17434440877199395,13991169.0,"[7, 3, 7, 7, 0, 0, 7, 7, 0, 0, 7, 6]"
2,25,0.17427687446403128,13989488.0,"[6, 3, 7, 7, 0, 0, 7, 7, 0, 0, 7, 7]"
2,25,0.17427687446403128,13989488.0,"[6, 3, 7, 7, 0, 0, 7, 7, 0, 0, 7, 7]"
2,25,0.17424447078151495,13985967.0,"[6, 3, 7, 7, 0, 0, 7, 7, 0, 0, 7, 6]"
2,25,0.17424447078151495,13985967.0,"[6, 3, 7, 7, 0, 0, 7, 7, 0, 0, 7, 6]"
2,25,0.17424447078151495,13985967.0,"[6, 3, 7, 7, 0, 0, 7, 7, 0, 0, 7, 6]"
2,25,0.17411857290157653,13979637.0,"[7, 0, 7, 7, 0, 0, 7, 7, 0, 0, 7, 6]"
2,25,0.17411857290157653,13979637.0,"[7, 0, 7, 7, 0, 0, 7, 7, 0, 0, 7, 6]"
2,25,0.17401875224969832,13974435.0,"[6, 0, 7, 7, 0, 0, 7, 7, 0, 0, 7, 6]"
2,25,0.17401875224969832,13974435.0,"[6, 0, 7, 7, 0, 0, 7, 7, 0, 0, 7, 6]"
2,25,0.17405104714347575,13977956.0,"[6, 0, 7, 7, 0, 0, 7, 7, 0, 0, 7, 7]"
2,25,0.17405104714347575,13977956.0,"[6, 0, 7, 7, 0, 0, 7, 7, 0, 0, 7, 7]"
2,25,0.17395076030423665,13972754.0,"[5, 0, 7, 7, 0, 0, 7, 7, 0, 0, 7, 7]"
2,25,0.17395076030423665,13972754.0,"[5, 0, 7, 7, 0, 0, 7, 7, 0, 0, 7, 7]"
2,25,0.17391850538188316,13969233.0,"[5, 0, 7, 7, 0, 0, 7, 7, 0, 0, 7, 6]"
2,25,0.17391850538188316,13969233.0,"[5, 0, 7, 7, 0, 0, 7, 7, 0, 0, 7, 6]"
2,25,0.17377052703825355,13963478.0,"[1, 3, 7, 7, 0, 0, 7, 7, 0, 0, 7, 7]"
2,25,0.17468602857324397,14002701.0,"[7, 6, 7, 7, 0, 0, 7, 7, 0, 0, 7, 6]"
2,25,0.17461851308321594,14001020.0,"[6, 6, 7, 7, 0, 0, 7, 7, 0, 0, 7, 7]"
2,25,0.17461851308321594,14001020.0,"[6, 6, 7, 7, 0, 0, 7, 7, 0, 0, 7, 7]"
2,25,0.1753154487609224,14029334.0,"[7, 6, 7, 7, 0, 0, 7, 7, 6, 0, 7, 7]"
2,25,0.17483462083922108,14010289.0,"[7, 6, 7, 7, 0, 1, 7, 7, 0, 0, 7, 7]"
2,25,0.1766374141707668,14069494.0,"[7, 6, 7, 7, 0, 7, 7, 7, 3, 7, 7, 6]"
2,25,0.1757476801118408,14046024.0,"[7, 7, 7, 7, 0, 6, 7, 7, 3, 0, 7, 7]"
2,25,0.17470631416582005,14002725.0,"[7, 3, 7, 7, 0, 0, 7, 7, 3, 0, 7, 6]"
2,25,0.1747186218791157,14006222.0,"[7, 6, 7, 7, 0, 0, 7, 7, 0, 0, 7, 7]"
2,25,0.17595923753980772,14050394.0,"[7, 7, 7, 7, 0, 7, 7, 7, 3, 1, 7, 6]"
3,25,0.17262734292113877,13954548.0,"[1, 0, 8, 7, 0, 0, 7, 7, 0, 0, 8, 5]"
3,25,0.17262734292113877,13954548.0,"[1, 0, 8, 7, 0, 0, 7, 7, 0, 0, 8, 5]"
3,25,0.17262734292113877,13954548.0,"[1, 0, 8, 7, 0, 0, 7, 7, 0, 0, 8, 5]"
3,25,0.17571643228598743,14082791.0,"[7, 7, 8, 7, 0, 7, 7, 7, 7, 2, 8, 7]"
3,25,0.17571643228598743,14082791.0,"[7, 7, 8, 7, 0, 7, 7, 7, 7, 2, 8, 7]"
3,25,0.17280976358338526,13965757.0,"[1, 2, 8, 7, 0, 0, 7, 7, 0, 0, 8, 6]"
3,25,0.17314671470432952,13984884.0,"[4, 2, 8, 7, 0, 0, 7, 7, 0, 0, 8, 7]"
3,25,0.17557014315807695,14075203.0,"[7, 7, 8, 7, 0, 6, 7, 7, 7, 2, 8, 6]"
3,25,0.17326492706584404,13989281.0,"[7, 0, 8, 7, 0, 0, 7, 7, 0, 0, 8, 6]"
3,25,0.17296412689416885,13973675.0,"[4, 0, 8, 7, 0, 0, 7, 7, 0, 0, 8, 6]"
3,25,0.17481265575600302,14052039.0,"[7, 6, 8, 7, 0, 7, 7, 7, 2, 0, 8, 7]"
3,25,0.17488187189116985,14054808.0,"[7, 7, 8, 7, 0, 2, 7, 7, 7, 0, 8, 7]"
3,25,0.17406444451272232,14024231.0,"[7, 4, 8, 7, 0, 3, 7, 7, 1, 0, 8, 7]"
3,25,0.17476601558214608,14050741.0,"[7, 7, 8, 7, 0, 1, 7, 7, 7, 0, 8, 7]"
3,25,0.17401110820979607,14023570.0,"[7, 6, 8, 7, 0, 0, 7, 7, 2, 0, 8, 7]"
3,25,0.17334060015896982,13993125.0,"[7, 1, 8, 7, 0, 0, 7, 7, 0, 0, 8, 6]"
3,25,0.1732969999608415,13992802.0,"[7, 0, 8, 7, 0, 0, 7, 7, 0, 0, 8, 7]"
3,25,0.17303968121978505,13977519.0,"[4, 1, 8, 7, 0, 0, 7, 7, 0, 0, 8, 6]"
3,25,0.1731172399678161,13981048.0,"[4, 0, 8, 7, 0, 0, 7, 7, 1, 0, 8, 7]"
3,25,0.17273487486656394,13961913.0,"[1, 1, 8, 7, 0, 0, 7, 7, 0, 0, 8, 6]"
3,25,0.17530693129220376,14067555.0,"[7, 7, 8, 7, 0, 6, 7, 7, 7, 0, 8, 6]"
3,25,0.1752667474883025,14067232.0,"[7, 6, 8, 7, 0, 6, 7, 7, 7, 0, 8, 7]"
3,25,0.17523193890008434,14063611.0,"[7, 4, 8, 7, 0, 7, 7, 7, 7, 0, 8, 7]"
3,25,0.1751626638115392,14060010.0,"[7, 7, 8, 7, 0, 7, 7, 7, 2, 2, 8, 6]"
3,25,0.17413077596895063,14027414.0,"[7, 7, 8, 7, 0, 0, 7, 7, 2, 0, 8, 7]"
3,25,0.173834093625294,14016097.0,"[7, 4, 8, 7, 0, 1, 7, 7, 1, 0, 8, 7]"
3,25,0.17348852548197571,14000713.0,"[7, 1, 8, 7, 0, 1, 7, 7, 0, 0, 8, 7]"
3,25,0.17390101769140123,14016420.0,"[7, 5, 8, 7, 0, 1, 7, 7, 1, 0, 8, 6]"
3,25,0.17292193472394946,13969724.0,"[1, 0, 8, 7, 0, 2, 7, 7, 0, 0, 8, 7]"
3,25,0.17356373105823586,14004557.0,"[7, 2, 8, 7, 0, 1, 7, 7, 0, 0, 8, 7]"
3,25,0.17435785917242383,14035771.0,"[7, 6, 8, 7, 0, 3, 7, 7, 2, 0, 8, 7]"
3,25,0.17435785917242383,14035771.0,"[7, 6, 8, 7, 0, 3, 7, 7, 2, 0, 8, 7]"
3,25,0.17430985806374885,14032580.0,"[7, 4, 8, 7, 0, 6, 7, 7, 0, 0, 8, 7]"
3,25,0.17430985806374885,14032580.0,"[7, 4, 8, 7, 0, 6, 7, 7, 0, 0, 8, 7]"
3,25,0.1752338262946894,14063711.0,"[7, 6, 8, 7, 0, 6, 7, 7, 7, 0, 8, 6]"
3,25,0.17370596597368518,14008724.0,"[7, 4, 8, 7, 0, 1, 7, 7, 0, 0, 8, 6]"
3,25,0.17396849873810863,14020379.0,"[7, 4, 8, 7, 0, 3, 7, 7, 0, 0, 8, 7]"
3,25,0.17396849873810863,14020379.0,"[7, 4, 8, 7, 0, 3, 7, 7, 0, 0, 8, 7]"
3,25,0.17507543372700227,14059687.0,"[7, 6, 8, 7, 0, 7, 7, 7, 2, 2, 8, 7]"
3,25,0.17545305863086233,14075143.0,"[7, 7, 8, 7, 0, 7, 7, 7, 7, 0, 8, 7]"
3,25,0.17545305863086233,14075143.0,"[7, 7, 8, 7, 0, 7, 7, 7, 7, 0, 8, 7]"
3,25,0.17568332868353576,14079270.0,"[7, 7, 8, 7, 0, 7, 7, 7, 7, 2, 8, 6]"
3,25,0.17568332868353576,14079270.0,"[7, 7, 8, 7, 0, 7, 7, 7, 7, 2, 8, 6]"
3,25,0.17542005735867372,14071622.0,"[7, 7, 8, 7, 0, 7, 7, 7, 7, 0, 8, 6]"
3,25,0.17542005735867372,14071622.0,"[7, 7, 8, 7, 0, 7, 7, 7, 7, 0, 8, 6]"
3,25,0.17424282029356877,14031704.0,"[7, 6, 8, 7, 0, 2, 7, 7, 2, 0, 8, 7]"
3,25,0.17341572618060855,13996969.0,"[7, 2, 8, 7, 0, 0, 7, 7, 0, 0, 8, 6]"
3,25,0.1734478717432085,14000490.0,"[7, 2, 8, 7, 0, 0, 7, 7, 0, 0, 8, 7]"
3,25,0.1733727095116754,13996646.0,"[7, 1, 8, 7, 0, 0, 7, 7, 0, 0, 8, 7]"
3,25,0.1726594407708443,13958069.0,"[1, 0, 8, 7, 0, 0, 7, 7, 0, 0, 8, 6]"
3,25,0.1726594407708443,13958069.0,"[1, 0, 8, 7, 0, 0, 7, 7, 0, 0, 8, 6]"
3,25,0.17307167049083239,13981040.0,"[4, 1, 8, 7, 0, 0, 7, 7, 0, 0, 8, 7]"
3,25,0.17493265376746855,14055883.0,"[7, 7, 8, 7, 0, 7, 7, 7, 2, 0, 8, 7]"
3,25,0.17493265376746855,14055883.0,"[7, 7, 8, 7, 0, 7, 7, 7, 2, 0, 8, 7]"
3,25,0.17504261490157536,14056166.0,"[7, 6, 8, 7, 0, 7, 7, 7, 2, 2, 8, 6]"
3,25,0.17504261490157536,14056166.0,"[7, 6, 8, 7, 0, 7, 7, 7, 2, 2, 8, 6]"
3,25,0.17299607979974896,13977196.0,"[4, 0, 8, 7, 0, 0, 7, 7, 0, 0, 8, 7]"
3,25,0.1728416673341672,13969278.0,"[1, 2, 8, 7, 0, 0, 7, 7, 0, 0, 8, 7]"
3,25,0.1728416673341672,13969278.0,"[1, 2, 8, 7, 0, 0, 7, 7, 0, 0, 8, 7]"
3,25,0.17269127222389224,13961590.0,"[1, 0, 8, 7, 0, 0, 7, 7, 0, 0, 8, 7]"
3,25,0.17319712057504275,13987600.0,"[6, 0, 8, 7, 0, 0, 7, 7, 0, 0, 8, 7]"
3,25,0.17319712057504275,13987600.0,"[6, 0, 8, 7, 0, 0, 7, 7, 0, 0, 8, 7]"
3,25,0.1745268795306004,14040284.0,"[7, 4, 8, 7, 0, 6, 7, 7, 2, 0, 8, 7]"
3,25,0.17471365714545017,14048195.0,"[7, 5, 8, 7, 0, 7, 7, 7, 2, 0, 8, 7]"
3,25,0.17456817061645605,14040607.0,"[7, 5, 8, 7, 0, 6, 7, 7, 2, 0, 8, 6]"
3,25,0.17295135841614284,13969924.0,"[1, 4, 8, 7, 0, 0, 7, 7, 0, 0, 8, 5]"
3,25,0.17471225797858958,14046837.0,"[6, 6, 8, 7, 0, 7, 7, 7, 2, 0, 8, 7]"
3,25,0.17463969677757873,14044351.0,"[7, 4, 8, 7, 0, 7, 7, 7, 2, 0, 8, 7]"
3,25,0.17463969677757873,14044351.0,"[7, 4, 8, 7, 0, 7, 7, 7, 2, 0, 8, 7]"
3,25,0.1745767197488924,14042830.0,"[7, 6, 8, 7, 0, 0, 7, 7, 7, 0, 8, 7]"
3,25,0.1745767197488924,14042830.0,"[7, 6, 8, 7, 0, 0, 7, 7, 7, 0, 8, 7]"
3,25,0.17422654482981711,14028406.0,"[7, 5, 8, 7, 0, 3, 7, 7, 2, 0, 8, 6]"
3,25,0.17533988799255576,14071076.0,"[7, 7, 8, 7, 0, 6, 7, 7, 7, 0, 8, 7]"
3,25,0.17560320214411687,14078724.0,"[7, 7, 8, 7, 0, 6, 7, 7, 7, 2, 8, 7]"
3,25,0.17560320214411687,14078724.0,"[7, 7, 8, 7, 0, 6, 7, 7, 7, 2, 8, 7]"
3,25,0.17371810001125962,14012030.0,"[7, 4, 8, 7, 0, 0, 7, 7, 1, 0, 8, 7]"
3,25,0.17516019857427154,14059867.0,"[7, 5, 8, 7, 0, 6, 7, 7, 7, 0, 8, 6]"
3,25,0.17352225056391704,14002976.0,"[6, 4, 8, 7, 0, 0, 7, 7, 0, 0, 8, 7]"
3,25,0.17352225056391704,14002976.0,"[6, 4, 8, 7, 0, 0, 7, 7, 0, 0, 8, 7]"
3,25,0.17507187847299197,14058612.0,"[7, 6, 8, 7, 0, 2, 7, 7, 7, 2, 8, 7]"
3,25,0.17425903855542493,14031927.0,"[7, 5, 8, 7, 0, 3, 7, 7, 2, 0, 8, 7]"
3,25,0.17442258432454003,14036647.0,"[7, 4, 8, 7, 0, 7, 7, 7, 0, 0, 8, 7]"
3,25,0.17442258432454003,14036647.0,"[7, 4, 8, 7, 0, 7, 7, 7, 0, 0, 8, 7]"
3,25,0.174472862233405,14036755.0,"[7, 5, 8, 7, 0, 6, 7, 7, 1, 0, 8, 6]"
3,25,0.174472862233405,14036755.0,"[7, 5, 8, 7, 0, 6, 7, 7, 1, 0, 8, 6]"
3,25,0.174477669751156,14039615.0,"[7, 7, 8, 7, 0, 3, 7, 7, 2, 0, 8, 7]"
3,25,0.174477669751156,14039615.0,"[7, 7, 8, 7, 0, 3, 7, 7, 2, 0, 8, 7]"
3,25,0.17391242321511427,14019726.0,"[7, 5, 8, 7, 0, 0, 7, 7, 2, 0, 8, 7]"
3,25,0.17418524477527178,14028083.0,"[7, 4, 8, 7, 0, 3, 7, 7, 2, 0, 8, 7]"
3,25,0.17416381938916192,14028075.0,"[7, 5, 8, 7, 0, 3, 7, 7, 1, 0, 8, 7]"
3,25,0.1736790442489203,14008624.0,"[7, 2, 8, 7, 0, 2, 7, 7, 0, 0, 8, 7]"
3,25,0.173622289518817,14008178.0,"[7, 4, 8, 7, 0, 0, 7, 7, 0, 0, 8, 7]"
3,25,0.17464961067572662,14046674.0,"[7, 7, 8, 7, 0, 0, 7, 7, 7, 0, 8, 7]"
3,25,0.17464961067572662,14046674.0,"[7, 7, 8, 7, 0, 0, 7, 7, 7, 0, 8, 7]"
3,25,0.17378502389498843,14012353.0,"[7, 5, 8, 7, 0, 0, 7, 7, 1, 0, 8, 6]"
3,25,0.17360379552379998,14004780.0,"[7, 1, 8, 7, 0, 2, 7, 7, 0, 0, 8, 7]"
3,25,0.17361801969487903,14006828.0,"[6, 4, 8, 7, 0, 0, 7, 7, 1, 0, 8, 7]"
3,25,0.17379381516756975,14012691.0,"[7, 2, 8, 7, 0, 3, 7, 7, 0, 0, 8, 7]"
3,25,0.17381226002795444,14014524.0,"[6, 5, 8, 7, 0, 0, 7, 7, 2, 0, 8, 7]"
3,25,0.1739109034902313,14018368.0,"[6, 6, 8, 7, 0, 0, 7, 7, 2, 0, 8, 7]"
4,25,0.1775483285683069,14159452.0,"[8, 8, 8, 8, 7, 8, 8, 8, 8, 7, 8, 8]"
4,25,0.17284768095098357,13991875.0,"[4, 1, 8, 8, 0, 1, 8, 8, 1, 0, 8, 4]"
4,25,0.17284768095098357,13991875.0,"[4, 1, 8, 8, 0, 1, 8, 8, 1, 0, 8, 4]"
4,25,0.17670447945334766,14137848.0,"[8, 8, 8, 8, 4, 8, 8, 8, 7, 5, 8, 8]"
4,25,0.172944488419123,14002438.0,"[4, 1, 8, 8, 0, 1, 8, 8, 1, 0, 8, 7]"
4,25,0.172944488419123,14002438.0,"[4, 1, 8, 8, 0, 1, 8, 8, 1, 0, 8, 7]"
4,25,0.17614748601891517,14124707.0,"[8, 8, 8, 8, 0, 8, 8, 8, 8, 5, 8, 7]"
4,25,0.1764384050827498,14135876.0,"[8, 8, 8, 8, 0, 8, 8, 8, 8, 7, 8, 8]"
4,25,0.1764384050827498,14135876.0,"[8, 8, 8, 8, 0, 8, 8, 8, 8, 7, 8, 8]"
4,25,0.17483525160528432,14082168.0,"[8, 5, 8, 8, 0, 8, 8, 8, 4, 0, 8, 8]"
4,25,0.17717444081851377,14149651.0,"[8, 8, 8, 8, 4, 8, 8, 8, 8, 8, 8, 7]"
4,25,0.17319775738435542,14015013.0,"[5, 1, 8, 8, 0, 1, 8, 8, 2, 0, 8, 8]"
4,25,0.1742797970291011,14065231.0,"[8, 8, 8, 8, 0, 1, 8, 8, 4, 0, 8, 8]"
4,25,0.17739750638861063,14152079.0,"[8, 8, 8, 8, 7, 8, 8, 8, 7, 7, 8, 7]"
4,25,0.17628856342140997,14128503.0,"[8, 8, 8, 8, 0, 8, 8, 8, 7, 7, 8, 7]"
4,25,0.17628856342140997,14128503.0,"[8, 8, 8, 8, 0, 8, 8, 8, 7, 7, 8, 7]"
4,25,0.17360148249314702,14036941.0,"[7, 5, 8, 8, 0, 1, 8, 8, 1, 0, 8, 8]"
4,25,0.17438730798987226,14066545.0,"[8, 5, 8, 8, 0, 7, 8, 8, 1, 0, 8, 8]"
4,25,0.17605070809970322,14124404.0,"[8, 8, 8, 8, 0, 8, 8, 8, 8, 4, 8, 8]"
4,25,0.17707969141449156,14149348.0,"[8, 8, 8, 8, 4, 8, 8, 8, 8, 7, 8, 8]"
4,25,0.1751888424870618,14093724.0,"[8, 5, 8, 8, 0, 8, 8, 8, 7, 0, 8, 8]"
4,25,0.17307719986527056,14011161.0,"[5, 1, 8, 8, 0, 1, 8, 8, 1, 0, 8, 8]"
4,25,0.17582114586894093,14116485.0,"[8, 8, 8, 8, 0, 7, 8, 8, 7, 4, 8, 8]"
4,25,0.17529585966483419,14101189.0,"[8, 8, 8, 8, 0, 7, 8, 8, 7, 0, 8, 8]"
4,25,0.17504748019861674,14090179.0,"[8, 8, 8, 8, 0, 8, 8, 8, 4, 0, 8, 7]"
4,25,0.17496736793071266,14089633.0,"[8, 8, 8, 8, 0, 7, 8, 8, 4, 0, 8, 8]"
4,25,0.1775147040295225,14155931.0,"[8, 8, 8, 8, 7, 8, 8, 8, 8, 7, 8, 7]"
4,25,0.17743107987606135,14155600.0,"[8, 8, 8, 8, 7, 8, 8, 8, 7, 7, 8, 8]"
4,25,0.17696266358231774,14145496.0,"[8, 8, 8, 8, 4, 8, 8, 8, 7, 7, 8, 8]"
4,25,0.1767880779672879,14138179.0,"[8, 8, 8, 8, 4, 8, 8, 8, 8, 5, 8, 7]"
4,25,0.17601769154547675,14120883.0,"[8, 8, 8, 8, 0, 8, 8, 8, 8, 4, 8, 7]"
4,25,0.17540872502963026,14105256.0,"[8, 8, 8, 8, 0, 8, 8, 8, 7, 0, 8, 8]"
4,25,0.1746074721200405,14076787.0,"[8, 8, 8, 8, 0, 1, 8, 8, 7, 0, 8, 8]"
4,25,0.17346630123604312,14027098.0,"[8, 1, 8, 8, 0, 1, 8, 8, 2, 0, 8, 7]"
4,25,0.17493320838218862,14084351.0,"[8, 8, 8, 8, 0, 1, 8, 8, 4, 5, 8, 8]"
4,25,0.17412856466721408,14054890.0,"[8, 5, 8, 8, 0, 5, 8, 8, 1, 0, 8, 7]"
4,25,0.17416079029685902,14058411.0,"[8, 5, 8, 8, 0, 5, 8, 8, 1, 0, 8, 8]"
4,25,0.1742562076422375,14062263.0,"[8, 5, 8, 8, 0, 5, 8, 8, 2, 0, 8, 8]"
4,25,0.1742562076422375,14062263.0,"[8, 5, 8, 8, 0, 5, 8, 8, 2, 0, 8, 8]"
4,25,0.17376448355696036,14042474.0,"[8, 5, 8, 8, 0, 1, 8, 8, 2, 0, 8, 7]"
4,25,0.1736692877171612,14038622.0,"[8, 5, 8, 8, 0, 1, 8, 8, 1, 0, 8, 7]"
4,25,0.17401529006030314,14053683.0,"[8, 7, 8, 8, 0, 1, 8, 8, 2, 0, 8, 8]"
4,25,0.17578822408639594,14112964.0,"[8, 8, 8, 8, 0, 7, 8, 8, 7, 4, 8, 7]"
4,25,0.17570168503739167,14109299.0,"[8, 8, 8, 8, 0, 8, 8, 8, 4, 5, 8, 7]"
4,25,0.17570168503739167,14109299.0,"[8, 8, 8, 8, 0, 8, 8, 8, 4, 5, 8, 7]"
4,25,0.17552510368190286,14109108.0,"[8, 8, 8, 8, 0, 8, 8, 8, 8, 0, 8, 8]"
4,25,0.17552510368190286,14109108.0,"[8, 8, 8, 8, 0, 8, 8, 8, 8, 0, 8, 8]"
4,25,0.17394182249231185,14049831.0,"[8, 7, 8, 8, 0, 1, 8, 8, 1, 0, 8, 8]"
4,25,0.17394182249231185,14049831.0,"[8, 7, 8, 8, 0, 1, 8, 8, 1, 0, 8, 8]"
4,25,0.17394182249231185,14049831.0,"[8, 7, 8, 8, 0, 1, 8, 8, 1, 0, 8, 8]"
4,25,0.17349824792396382,14030619.0,"[8, 1, 8, 8, 0, 1, 8, 8, 2, 0, 8, 8]"
4,25,0.17472353097171375,14080639.0,"[8, 8, 8, 8, 0, 1, 8, 8, 8, 0, 8, 8]"
4,25,0.17472353097171375,14080639.0,"[8, 8, 8, 8, 0, 1, 8, 8, 8, 0, 8, 8]"
4,25,0.17356947544394816,14033420.0,"[7, 5, 8, 8, 0, 1, 8, 8, 1, 0, 8, 7]"
4,25,0.17356947544394816,14033420.0,"[7, 5, 8, 8, 0, 1, 8, 8, 1, 0, 8, 7]"
4,25,0.17457502212154496,14073266.0,"[8, 8, 8, 8, 0, 1, 8, 8, 7, 0, 8, 7]"
4,25,0.17457502212154496,14073266.0,"[8, 8, 8, 8, 0, 1, 8, 8, 7, 0, 8, 7]"
4,25,0.17449977732610966,14070612.0,"[8, 5, 8, 8, 0, 8, 8, 8, 1, 0, 8, 8]"
4,25,0.17449977732610966,14070612.0,"[8, 5, 8, 8, 0, 8, 8, 8, 1, 0, 8, 8]"
4,25,0.1740358399108096,14053699.0,"[8, 5, 8, 8, 0, 1, 8, 8, 4, 0, 8, 8]"
4,25,0.17324600812378513,14018044.0,"[7, 1, 8, 8, 0, 1, 8, 8, 1, 0, 8, 7]"
4,25,0.17324600812378513,14018044.0,"[7, 1, 8, 8, 0, 1, 8, 8, 1, 0, 8, 7]"
4,25,0.17704626050557679,14145827.0,"[8, 8, 8, 8, 4, 8, 8, 8, 8, 7, 8, 7]"
4,25,0.1769292835527206,14141975.0,"[8, 8, 8, 8, 4, 8, 8, 8, 7, 7, 8, 7]"
4,25,0.1769292835527206,14141975.0,"[8, 8, 8, 8, 4, 8, 8, 8, 7, 7, 8, 7]"
4,25,0.17682140890004172,14141700.0,"[8, 8, 8, 8, 4, 8, 8, 8, 8, 5, 8, 8]"
4,25,0.17682140890004172,14141700.0,"[8, 8, 8, 8, 4, 8, 8, 8, 8, 5, 8, 8]"
4,25,0.1764052387109659,14132355.0,"[8, 8, 8, 8, 0, 8, 8, 8, 8, 7, 8, 7]"
4,25,0.17632167914869315,14132024.0,"[8, 8, 8, 8, 0, 8, 8, 8, 7, 7, 8, 8]"
4,25,0.17590116361682004,14117031.0,"[8, 8, 8, 8, 0, 8, 8, 8, 7, 4, 8, 7]"
4,25,0.1757345565276601,14112820.0,"[8, 8, 8, 8, 0, 8, 8, 8, 4, 5, 8, 8]"
4,25,0.17549229008036202,14105587.0,"[8, 8, 8, 8, 0, 8, 8, 8, 8, 0, 8, 7]"
4,25,0.17537596181028312,14101735.0,"[8, 8, 8, 8, 0, 8, 8, 8, 7, 0, 8, 7]"
4,25,0.17526314059598316,14097668.0,"[8, 8, 8, 8, 0, 7, 8, 8, 7, 0, 8, 7]"
4,25,0.17508009932060484,14093700.0,"[8, 8, 8, 8, 0, 8, 8, 8, 4, 0, 8, 8]"
4,25,0.17508009932060484,14093700.0,"[8, 8, 8, 8, 0, 8, 8, 8, 4, 0, 8, 8]"
4,25,0.17493479285731084,14086112.0,"[8, 8, 8, 8, 0, 7, 8, 8, 4, 0, 8, 7]"
4,25,0.17493479285731084,14086112.0,"[8, 8, 8, 8, 0, 7, 8, 8, 4, 0, 8, 7]"
4,25,0.17469103083395363,14077118.0,"[8, 8, 8, 8, 0, 1, 8, 8, 8, 0, 8, 7]"
4,25,0.17446741956325237,14067091.0,"[8, 5, 8, 8, 0, 8, 8, 8, 1, 0, 8, 7]"
4,25,0.17390967229829757,14046310.0,"[8, 7, 8, 8, 0, 1, 8, 8, 1, 0, 8, 7]"
